 0.6108205185	-0.3919256248	-0.2925715657	 1.8804285735	-0.1387295809	-0.7754520696	 0.1563933250	 0.2128890739	
 0.6105423091	-0.3934769575	-0.2922586570	 1.8808538648	-0.1394802195	-0.7758809602	 0.1565153719	 0.2124022066	
 0.6102625960	-0.3950291499	-0.2919455045	 1.8812781826	-0.1402332587	-0.7763117899	 0.1566370744	 0.2119156127	
 0.6099813744	-0.3965822059	-0.2916321089	 1.8817015274	-0.1409887163	-0.7767445636	 0.1567584333	 0.2114292910	
 0.6096986395	-0.3981361295	-0.2913184710	 1.8821238999	-0.1417466107	-0.7771792867	 0.1568794493	 0.2109432408	
 0.6094143863	-0.3996909244	-0.2910045913	 1.8825453006	-0.1425069600	-0.7776159645	 0.1570001232	 0.2104574611	
 0.6091286100	-0.4012465946	-0.2906904707	 1.8829657299	-0.1432697828	-0.7780546020	 0.1571204557	 0.2099719510	
 0.6088413055	-0.4028031441	-0.2903761097	 1.8833851885	-0.1440350976	-0.7784952048	 0.1572404477	 0.2094867096	
 0.6085524679	-0.4043605768	-0.2900615091	 1.8838036769	-0.1448029232	-0.7789377779	 0.1573600998	 0.2090017360	
 0.6082620922	-0.4059188965	-0.2897466696	 1.8842211957	-0.1455732784	-0.7793823269	 0.1574794129	 0.2085170293	
 0.6079701731	-0.4074781074	-0.2894315917	 1.8846377452	-0.1463461825	-0.7798288570	 0.1575983876	 0.2080325886	
 0.6076767057	-0.4090382133	-0.2891162763	 1.8850533262	-0.1471216545	-0.7802773737	 0.1577170247	 0.2075484130	
 0.6073816848	-0.4105992182	-0.2888007238	 1.8854679391	-0.1478997139	-0.7807278823	 0.1578353249	 0.2070645016	
 0.6070851051	-0.4121611261	-0.2884849352	 1.8858815844	-0.1486803802	-0.7811803883	 0.1579532890	 0.2065808535	
 0.6067869615	-0.4137239411	-0.2881689109	 1.8862942627	-0.1494636730	-0.7816348971	 0.1580709178	 0.2060974678	
 0.6064872487	-0.4152876671	-0.2878526517	 1.8867059744	-0.1502496124	-0.7820914143	 0.1581882118	 0.2056143436	
 0.6061859613	-0.4168523081	-0.2875361583	 1.8871167202	-0.1510382182	-0.7825499452	 0.1583051720	 0.2051314801	
 0.6058830940	-0.4184178682	-0.2872194313	 1.8875265005	-0.1518295107	-0.7830104955	 0.1584217989	 0.2046488762	
 0.6055786414	-0.4199843514	-0.2869024713	 1.8879353159	-0.1526235102	-0.7834730708	 0.1585380934	 0.2041665312	
 0.6052725981	-0.4215517618	-0.2865852791	 1.8883431668	-0.1534202374	-0.7839376765	 0.1586540562	 0.2036844441	
 0.6049649587	-0.4231201035	-0.2862678553	 1.8887500538	-0.1542197128	-0.7844043183	 0.1587696878	 0.2032026140	
 0.6046557174	-0.4246893805	-0.2859502006	 1.8891559774	-0.1550219575	-0.7848730018	 0.1588849892	 0.2027210401	
 0.6043448690	-0.4262595969	-0.2856323156	 1.8895609382	-0.1558269924	-0.7853437327	 0.1589999610	 0.2022397215	
 0.6040324076	-0.4278307568	-0.2853142010	 1.8899649365	-0.1566348388	-0.7858165166	 0.1591146038	 0.2017586572	
 0.6037183277	-0.4294028643	-0.2849958574	 1.8903679730	-0.1574455181	-0.7862913593	 0.1592289185	 0.2012778464	
 0.6034026236	-0.4309759236	-0.2846772855	 1.8907700480	-0.1582590520	-0.7867682664	 0.1593429057	 0.2007972882	
 0.6030852896	-0.4325499387	-0.2843584860	 1.8911711623	-0.1590754622	-0.7872472437	 0.1594565661	 0.2003169817	
 0.6027663198	-0.4341249139	-0.2840394594	 1.8915713161	-0.1598947707	-0.7877282970	 0.1595699004	 0.1998369260	
 0.6024457086	-0.4357008533	-0.2837202066	 1.8919705101	-0.1607169997	-0.7882114321	 0.1596829093	 0.1993571202	
 0.6021234499	-0.4372777611	-0.2834007280	 1.8923687448	-0.1615421716	-0.7886966547	 0.1597955936	 0.1988775635	
 0.6017995379	-0.4388556413	-0.2830810244	 1.8927660206	-0.1623703089	-0.7891839707	 0.1599079538	 0.1983982550	
 0.6014739667	-0.4404344983	-0.2827610964	 1.8931623380	-0.1632014344	-0.7896733861	 0.1600199907	 0.1979191938	
 0.6011467302	-0.4420143363	-0.2824409447	 1.8935576975	-0.1640355710	-0.7901649066	 0.1601317050	 0.1974403789	
 0.6008178223	-0.4435951594	-0.2821205698	 1.8939520997	-0.1648727419	-0.7906585381	 0.1602430974	 0.1969618096	
 0.6004872371	-0.4451769718	-0.2817999725	 1.8943455449	-0.1657129705	-0.7911542867	 0.1603541684	 0.1964834849	
 0.6001549684	-0.4467597779	-0.2814791534	 1.8947380338	-0.1665562803	-0.7916521582	 0.1604649189	 0.1960054040	
 0.5998210100	-0.4483435819	-0.2811581130	 1.8951295667	-0.1674026950	-0.7921521586	 0.1605753495	 0.1955275659	
 0.5994853555	-0.4499283880	-0.2808368522	 1.8955201442	-0.1682522388	-0.7926542939	 0.1606854609	 0.1950499699	
 0.5991479989	-0.4515142005	-0.2805153714	 1.8959097667	-0.1691049357	-0.7931585701	 0.1607952537	 0.1945726150	
 0.5988089337	-0.4531010237	-0.2801936714	 1.8962984348	-0.1699608102	-0.7936649934	 0.1609047286	 0.1940955003	
 0.5984681535	-0.4546888619	-0.2798717527	 1.8966861489	-0.1708198870	-0.7941735696	 0.1610138863	 0.1936186250	
 0.5981256520	-0.4562777194	-0.2795496160	 1.8970729095	-0.1716821908	-0.7946843050	 0.1611227274	 0.1931419882	
